"source","lib1","sink","lib2"
"channel(...)","io.netty.channel.ChannelFuture","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"channel(...)","io.netty.channel.ChannelFuture","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"channel(...)","io.netty.channel.ChannelFuture","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"channel(...)","io.netty.channel.ChannelFuture","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"channel(...)","io.netty.channel.ChannelFuture","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"channel(...)","io.netty.channel.ChannelFuture","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"channel(...)","io.netty.channel.ChannelFuture","postChunkedStreamRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"channel(...)","io.netty.channel.ChannelFuture","postChunkedStreamRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"channel(...)","io.netty.channel.ChannelFuture","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"initSsl(...)","com.github.dockerjava.netty.NettyDockerCmdExecFactory$InetSocketInitializer","addFirst(...)","io.netty.channel.ChannelPipeline"
"new (...)","<anonymous class>","addListener(...)","io.netty.util.concurrent.Future<Channel>"
"new (...)","<anonymous class>","execute(...)","java.util.concurrent.Executor"
"enableHostNameVerification(...)","com.github.dockerjava.netty.NettyDockerCmdExecFactory","setSSLParameters(...)","javax.net.ssl.SSLEngine"
"new SslHandler(...)","io.netty.handler.ssl.SslHandler","addFirst(...)","io.netty.channel.ChannelPipeline"
"new ReadTimeoutHandler(...)","com.github.dockerjava.netty.NettyDockerCmdExecFactory$ReadTimeoutHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"getDockerHost(...)","com.github.dockerjava.core.DockerClientConfig","new SocketTimeoutException(...)","java.net.SocketTimeoutException"
"toString(...)","io.netty.util.AsciiString","header(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"toString(...)","io.netty.util.AsciiString","put(...)","java.util.Map<String,String>"
"getMediaType(...)","com.github.dockerjava.core.MediaType","put(...)","java.util.Map<String,String>"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new FramedResponseStreamHandler(...)","com.github.dockerjava.netty.handler.FramedResponseStreamHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","trace(...)","org.slf4j.Logger"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","trace(...)","org.slf4j.Logger"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","trace(...)","org.slf4j.Logger"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","trace(...)","org.slf4j.Logger"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","trace(...)","org.slf4j.Logger"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","assertThat(...)","org.hamcrest.MatcherAssert"
"new JsonResponseCallbackHandler<T>(...)","com.github.dockerjava.netty.handler.JsonResponseCallbackHandler<T>","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new JsonObjectDecoder(...)","io.netty.handler.codec.json.JsonObjectDecoder","addLast(...)","io.netty.channel.ChannelPipeline"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"prepareDeleteRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"prepareDeleteRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"prepareGetRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"prepareGetRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","sendRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","postChunkedStreamRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"new (...)","<anonymous class>","postChunkedStreamRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"preparePostRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"preparePostRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","write(...)","io.netty.channel.ChannelOutboundInvoker"
"preparePostRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new (...)","<anonymous class>","new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler"
"preparePutRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","write(...)","io.netty.channel.ChannelOutboundInvoker"
"preparePutRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpResponseStreamHandler(...)","com.github.dockerjava.netty.handler.HttpResponseStreamHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new FramedResponseStreamHandler(...)","com.github.dockerjava.netty.handler.FramedResponseStreamHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpConnectionHijackHandler(...)","com.github.dockerjava.netty.handler.HttpConnectionHijackHandler","new HttpClientUpgradeHandler(...)","io.netty.handler.codec.http.HttpClientUpgradeHandler"
"get(...)","io.netty.channel.ChannelPipeline","new HttpClientUpgradeHandler(...)","io.netty.handler.codec.http.HttpClientUpgradeHandler"
"new (...)","<anonymous class>","addListener(...)","io.netty.channel.ChannelFuture"
"new HttpClientUpgradeHandler(...)","io.netty.handler.codec.http.HttpClientUpgradeHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new (...)","<anonymous class>","new Thread(...)","java.lang.Thread"
"read(...)","<anonymous class>","copiedBuffer(...)","io.netty.buffer.Unpooled"
"copiedBuffer(...)","io.netty.buffer.Unpooled","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","trace(...)","org.slf4j.Logger"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","assertThat(...)","org.hamcrest.MatcherAssert"
"new JsonResponseCallbackHandler<T>(...)","com.github.dockerjava.netty.handler.JsonResponseCallbackHandler<T>","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new JsonObjectDecoder(...)","io.netty.handler.codec.json.JsonObjectDecoder","addLast(...)","io.netty.channel.ChannelPipeline"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","setDefaultHeaders(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","setDefaultHeaders(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","write(...)","io.netty.channel.ChannelOutboundInvoker"
"prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","write(...)","io.netty.channel.ChannelOutboundInvoker"
"prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","setDefaultHeaders(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","write(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","write(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"writeValueAsBytes(...)","com.fasterxml.jackson.databind.ObjectMapper","copiedBuffer(...)","io.netty.buffer.Unpooled"
"new DefaultHttpRequest(...)","io.netty.handler.codec.http.DefaultHttpRequest","setDefaultHeaders(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new DefaultHttpRequest(...)","io.netty.handler.codec.http.DefaultHttpRequest","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultHttpRequest(...)","io.netty.handler.codec.http.DefaultHttpRequest","write(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultHttpRequest(...)","io.netty.handler.codec.http.DefaultHttpRequest","write(...)","io.netty.channel.ChannelOutboundInvoker"
"new DefaultHttpRequest(...)","io.netty.handler.codec.http.DefaultHttpRequest","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider","writeAndFlush(...)","io.netty.channel.ChannelOutboundInvoker"
"new (...)","<anonymous class>","addListener(...)","io.netty.channel.ChannelFuture"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","reflectionToString(...)","org.apache.commons.lang.builder.ToStringBuilder"
"awaitResult(...)","com.github.dockerjava.netty.NettyInvocationBuilder$ResponseCallback<T>","assertThat(...)","org.hamcrest.MatcherAssert"
"new JsonResponseCallbackHandler<T>(...)","com.github.dockerjava.netty.handler.JsonResponseCallbackHandler<T>","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new ChunkedWriteHandler(...)","io.netty.handler.stream.ChunkedWriteHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new JsonObjectDecoder(...)","io.netty.handler.codec.json.JsonObjectDecoder","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new ChunkedWriteHandler(...)","io.netty.handler.stream.ChunkedWriteHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider","write(...)","io.netty.channel.ChannelOutboundInvoker"
"new ChunkedStream(...)","io.netty.handler.stream.ChunkedStream","write(...)","io.netty.channel.ChannelOutboundInvoker"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpResponseStreamHandler(...)","com.github.dockerjava.netty.handler.HttpResponseStreamHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"new HttpResponseHandler(...)","com.github.dockerjava.netty.handler.HttpResponseHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider","write(...)","io.netty.channel.ChannelOutboundInvoker"
"new ChunkedWriteHandler(...)","io.netty.handler.stream.ChunkedWriteHandler","addLast(...)","io.netty.channel.ChannelPipeline"
"getMediaType(...)","com.github.dockerjava.core.MediaType","set(...)","io.netty.handler.codec.http.HttpHeaders"
"new ChunkedStream(...)","io.netty.handler.stream.ChunkedStream","write(...)","io.netty.channel.ChannelOutboundInvoker"
"of(...)","com.google.common.collect.ImmutableList<>","this(...)","com.github.dockerjava.netty.NettyWebTarget"
"of(...)","com.google.common.collect.ImmutableMap<>","this(...)","com.github.dockerjava.netty.NettyWebTarget"
"of(...)","com.google.common.collect.ImmutableMap<>","this(...)","com.github.dockerjava.netty.NettyWebTarget"
"split(...)","org.apache.commons.lang.StringUtils","addAll(...)","com.google.common.collect.ImmutableList<>$Builder<String>"
"split(...)","org.apache.commons.lang.StringUtils","asList(...)","java.util.Arrays"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","checkNotNull(...)","com.google.common.base.Preconditions"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","debug(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","checkNotNull(...)","com.google.common.base.Preconditions"
"build(...)","com.google.common.collect.ImmutableList<>$Builder<String>","new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget"
"join(...)","org.apache.commons.lang.StringUtils","prepareDeleteRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","prepareGetRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","preparePostRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","preparePutRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest"
"join(...)","org.apache.commons.lang.StringUtils","new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest"
"join(...)","org.apache.commons.lang.StringUtils","prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest"
"join(...)","org.apache.commons.lang.StringUtils","new DefaultHttpRequest(...)","io.netty.handler.codec.http.DefaultHttpRequest"
"join(...)","org.apache.commons.lang.StringUtils","getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider"
"join(...)","org.apache.commons.lang.StringUtils","getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider"
"join(...)","org.apache.commons.lang.StringUtils","getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider"
"join(...)","org.apache.commons.lang.StringUtils","new NettyInvocationBuilder(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"entrySet(...)","com.google.common.collect.ImmutableMap<String,String>","encodeComponent(...)","com.github.dockerjava.netty.NettyWebTarget"
"entrySet(...)","com.google.common.collect.ImmutableMap<String,String>","encode(...)","java.net.URLEncoder"
"encodeComponent(...)","com.github.dockerjava.netty.NettyWebTarget","add(...)","java.util.List<String>"
"encodeComponent(...)","com.github.dockerjava.netty.NettyWebTarget","join(...)","org.apache.commons.lang.StringUtils"
"entrySet(...)","com.google.common.collect.ImmutableMap<String,Set<String>>","encodeComponent(...)","com.github.dockerjava.netty.NettyWebTarget"
"entrySet(...)","com.google.common.collect.ImmutableMap<String,Set<String>>","encode(...)","java.net.URLEncoder"
"encodeComponent(...)","com.github.dockerjava.netty.NettyWebTarget","add(...)","java.util.List<String>"
"encodeComponent(...)","com.github.dockerjava.netty.NettyWebTarget","join(...)","org.apache.commons.lang.StringUtils"
"join(...)","org.apache.commons.lang.StringUtils","prepareDeleteRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","prepareGetRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","preparePostRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","preparePutRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest"
"join(...)","org.apache.commons.lang.StringUtils","new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest"
"join(...)","org.apache.commons.lang.StringUtils","prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","prepareEntityRequest(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"join(...)","org.apache.commons.lang.StringUtils","new DefaultFullHttpRequest(...)","io.netty.handler.codec.http.DefaultFullHttpRequest"
"join(...)","org.apache.commons.lang.StringUtils","new DefaultHttpRequest(...)","io.netty.handler.codec.http.DefaultHttpRequest"
"join(...)","org.apache.commons.lang.StringUtils","getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider"
"join(...)","org.apache.commons.lang.StringUtils","getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider"
"join(...)","org.apache.commons.lang.StringUtils","getHttpRequest(...)","com.github.dockerjava.netty.handler.HttpRequestProvider"
"join(...)","org.apache.commons.lang.StringUtils","new NettyInvocationBuilder(...)","com.github.dockerjava.netty.NettyInvocationBuilder"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","debug(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","debug(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","debug(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","debug(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"build(...)","com.google.common.collect.ImmutableList<>$Builder<String>","new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","debug(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
"new NettyWebTarget(...)","com.github.dockerjava.netty.NettyWebTarget","trace(...)","org.slf4j.Logger"
